1119,1276
286,330
764,1031
378,656
928,1244
277,746
164,306
576,951
1181,1241
35,1179
225,428
934,972
326,429
528,538
36,446
272,820
608,1248
148,865
391,440
73,282
171,1068
265,1316
309,827
97,1119
259,270
126,397
129,266
182,299
230,1189
153,1150
200,550
884,1179
52,56
44,941
318,822
258,762
993,1106
569,1255
731,747
402,673
834,1000
132,1275
547,1163
400,869
1079,1337
231,282
733,1137
1017,1204
129,1064
295,588
289,489
557,1012
508,675
354,943
122,668
432,1071
362,703
561,1208
53,219
951,1208
652,1165
538,883
102,111
1178,1276
236,1195
387,742
134,750
155,484
1014,1228
769,837
608,1042
187,327
678,682
680,1049
461,1041
302,432
590,1245
720,1014
292,1132
883,1117
578,1137
299,936
104,757
595,626
414,558
397,1161
617,1015
303,337
855,900
901,1098
608,1037
898,926
70,930
589,728
396,1163
621,1173
885,1312
176,253
550,643
122,343
388,1263
253,1202
94,1285
606,1302
309,799
29,926
115,344
946,1174
360,622
179,669
33,201
649,1041
285,426
82,628
18,341
122,710
125,654
369,1194
252,954
945,1088
229,812
287,1229
213,590
220,854
556,615
145,382
84,240
231,1178
256,1044
45,1020
494,729
38,1337
285,745
224,432
105,438
599,1224
484,1239
202,718
360,372
1002,1138
722,816
189,221
387,1009
473,735
540,1174
453,548
70,750
418,594
0,657
531,631
224,677
66,735
171,564
287,675
888,914
129,764
527,1313
384,674
385,703
1257,1336
349,826
346,489
911,1327
430,625
214,303
54,243
918,1291
346,687
160,1058
1035,1088
80,703
569,605
355,1098
365,1177
325,1120
34,67
1271,1339
896,1028
575,1101
197,491
66,1238
18,204
1093,1105
560,1279
677,842
412,1063
279,745
503,755
276,765
844,1050
105,325
721,958
352,411
48,236
292,749
109,1097
23,611
420,1166
960,971
518,987
299,664
934,1319
604,1330
231,612
1019,1143
969,1344
265,406
86,809
159,480
788,1181
372,446
399,501
107,1187
1200,1208
952,1095
86,1331
166,267
202,665
306,553
34,408
1120,1160
420,881
328,1012
259,969
27,911
430,1035
97,676
854,898
446,580
983,1193
107,480
661,1339
720,906
57,943
268,381
684,1163
55,1083
336,1101
105,427
68,252
1,189
355,709
683,921
336,835
340,1017
623,1164
291,958
295,421
409,1301
765,1141
468,559
50,135
359,383
518,631
239,598
940,1202
1028,1304
110,663
457,1051
80,1201
336,1094
673,761
959,1020
207,978
1026,1046
900,1068
476,1257
204,316
1095,1127
232,367
302,922
157,1169
465,1286
0,531
530,599
288,845
429,591
927,1000
575,1107
511,1113
767,1274
432,578
201,367
707,709
640,1242
596,641
384,387
760,1189
256,834
269,1110
511,636
43,243
869,1274
83,253
110,347
402,1199
2,1242
431,538
406,615
179,652
350,681
595,1284
553,1244
880,1311
309,962
608,999
365,1238
347,446
361,948
1146,1222
119,1044
623,1215
374,616
760,1164
156,744
446,494
56,1169
71,1231
218,487
333,729
79,671
430,470
865,1268
241,846
191,430
161,716
71,1049
133,391
23,454
67,818
391,574
144,1105
36,841
787,1112
681,959
114,1138
705,1237
550,1092
636,967
446,621
569,1298
765,1156
42,1039
557,573
737,841
94,633
656,1050
178,459
409,1286
213,1107
557,1109
346,423
205,741
140,634
651,769
241,549
35,247
833,1326
219,642
174,382
359,686
420,1006
914,1165
254,932
186,860
959,1214
268,905
391,997
214,695
76,292
69,742
256,614
501,955
45,497
1301,1313
966,1303
513,838
896,1039
236,541
904,937
707,818
139,211
712,940
242,763
448,829
306,1051
269,751
332,846
282,482
209,821
573,853
572,753
80,545
226,573
232,1143
427,1187
230,927
667,778
507,638
400,411
323,1341
536,758
1,645
761,1151
425,1137
112,770
261,857
56,316
774,854
443,1063
910,1068
725,1044
493,560
494,1046
52,675
585,909
950,1234
641,954
549,1041
54,598
119,1083
489,1078
661,826
772,894
157,1244
541,693
238,385
103,336
1099,1268
977,1159
940,1207
569,591
484,1159
548,1017
684,744
293,383
569,982
274,872
703,704
400,753
404,905
408,577
48,691
220,922
51,825
571,894
430,1143
375,1179
102,315
818,1306
586,647
912,937
735,960
1274,1299
401,1087
125,406
579,946
635,1028
555,1121
850,963
336,482
85,844
527,1151
881,951
538,871
846,960
157,447
225,1047
409,459
35,1294
2,23
305,425
240,567
237,656
258,469
681,691
190,224
704,714
306,1216
272,478
629,1138
303,756
213,340
361,1196
256,623
391,644
659,1221
126,857
302,1288
127,505
298,415
144,945
819,1013
299,687
416,562
438,443
668,844
440,1091
661,963
320,1182
134,590
250,735
902,1225
278,539
34,541
706,765
175,381
361,385
1052,1251
844,898
399,1031
43,1184
358,1292
358,472
64,914
495,806
1120,1274
404,439
84,149
887,1079
239,769
133,523
300,653
712,977
619,735
756,1109
1056,1100
532,539
168,308
522,578
51,313
142,608
270,447
134,1178
474,623
551,623
727,1120
639,722
684,1062
440,927
80,1123
948,1253
71,113
497,918
1149,1182
156,889
131,988
273,755
184,245
905,1005
995,1112
103,683
498,1054
361,1178
438,1124
1006,1305
846,871
243,333
540,1087
493,827
45,318
46,1099
386,626
272,675
254,721
44,872
136,811
901,1181
65,958
918,1266
55,497
401,647
303,633
98,1224
355,1071
199,1115
1178,1223
83,719
402,1324
1313,1336
621,695
433,1048
75,955
69,588
755,1178
673,1286
196,722
181,1301
232,645
1143,1278
49,391
880,1168
541,621
360,431
526,701
411,444
311,410
99,729
399,1288
223,1202
978,1116
529,1184
807,854
632,1164
226,285
108,640
347,638
284,516
41,683
384,754
186,677
572,958
134,1202
212,539
622,1023
262,1004
1286,1324
134,396
187,722
239,922
1086,1308
122,1222
79,272
97,733
293,674
149,911
112,1057
101,204
410,775
46,1173
561,1196
697,1174
425,934
149,294
187,1199
1127,1252
963,1134
592,1014
267,432
1019,1304
699,1005
576,685
1214,1307
68,1123
557,1087
122,1044
269,727
340,487
114,480
423,873
377,558
482,544
701,1224
187,224
936,1255
436,1084
112,368
456,1056
232,609
401,628
216,280
491,961
438,851
304,396
186,210
432,950
126,356
76,454
656,1338
51,226
829,1221
757,866
123,282
1304,1306
463,916
830,1287
627,901
952,1221
418,945
490,1109
1164,1175
49,873
896,1066
599,759
574,735
69,851
94,1079
272,594
693,1335
171,578
679,1293
212,1324
262,1253
507,908
88,1310
174,887
58,876
1037,1162
356,754
1143,1271
608,1201
1105,1265
875,958
299,491
617,817
588,953
229,987
418,675
769,953
644,706
279,1066
617,646
161,938
187,1084
182,1287
382,491
584,986
428,774
139,505
34,370
639,1047
682,1101
601,1071
1052,1203
331,908
934,1277
676,1221
44,561
592,1196
720,1207
400,946
443,731
732,1177
141,833
446,747
410,979
254,1132
218,493
943,1229
414,1084
83,732
388,1121
394,1029
442,630
179,1091
573,1238
622,1152
172,259
439,491
23,131
691,767
837,1314
580,1162
375,775
214,1224
446,1024
48,558
491,1218
101,102
408,1122
103,659
440,1288
198,579
556,706
174,186
183,1308
725,1018
626,828
400,839
99,1062
1109,1260
49,637
519,553
120,513
188,1316
142,293
777,1261
364,416
247,530
527,1216
429,1203
852,1229
646,716
1268,1341
398,1075
350,700
298,1074
277,608
498,757
51,722
837,1307
750,757
224,905
95,654
29,55
525,580
169,1276
190,214
234,1049
355,987
394,844
130,887
497,516
277,1221
289,1015
427,1033
684,1179
285,653
552,885
437,1086
360,763
678,962
117,317
88,1166
1237,1316
172,1044
81,388
365,680
53,259
1,555
966,1021
169,336
349,649
44,1016
293,551
194,1059
751,1221
266,794
254,468
367,464
294,688
432,1048
156,1101
135,728
219,995
406,426
767,1048
203,1087
203,1346
579,902
1091,1105
326,1157
407,612
226,1213
231,497
27,743
55,414
1263,1337
148,430
54,556
142,579
88,1269
699,836
845,1310
629,1148
688,1005
217,526
375,724
706,723
481,941
333,417
1056,1324
403,915
532,598
268,941
285,351
50,1103
56,1014
49,1268
255,692
45,412
117,282
349,925
311,1286
679,818
534,728
698,744
367,1088
535,1275
60,743
295,583
384,668
267,330
500,1071
186,1127
891,1217
34,290
58,156
252,1047
959,1006
454,680
340,1052
644,751
341,430
629,1137
643,977
334,1100
37,1021
841,1047
109,1265
769,1024
110,690
306,1164
251,871
411,640
703,706
775,972
230,818
292,1112
147,190
437,1174
108,183
223,515
745,1278
156,770
471,639
220,1013
489,997
216,1119
1014,1184
478,1114
506,561
276,418
65,107
44,218
361,1225
179,827
144,1099
688,822
443,853
489,501
61,189
760,843
436,588
207,1012
101,542
325,373
697,1120
299,884
561,914
131,1121
673,755
224,238
218,220
400,958
876,1284
331,938
454,1344
58,1166
45,148
640,1020
439,1060
123,936
217,978
591,748
210,1173
231,384
213,1312
262,987
844,940
223,1148
271,332
946,1313
841,843
526,982
525,977
945,1123
490,846
475,569
143,475
1005,1165
259,511
635,936
41,1028
174,681
565,1345
105,501
84,1310
1248,1341
99,912
446,497
113,678
960,1263
378,843
543,1274
64,1187
1053,1091
128,345
596,1248
41,757
14,497
615,973
861,1061
326,827
42,993
226,1181
201,677
409,1260
36,132
187,351
331,1110
300,494
102,894
554,1027
528,666
43,1173
99,773
632,1103
412,431
58,637
59,396
926,1270
632,864
213,584
575,872
609,1012
51,358
414,896
116,1295
456,838
1031,1245
354,665
754,901
616,1101
323,553
221,614
201,934
158,1210
528,1229
205,351
412,500
112,1336
428,1212
354,916
485,768
249,843
832,1053
182,389
755,1109
880,1059
338,351
168,511
1105,1141
234,858
746,848
169,1289
491,956
90,622
49,882
237,1236
419,948
162,742
79,177
457,556
55,378
221,793
268,1285
812,1278
242,1056
317,574
460,999
134,649
86,878
838,859
82,432
261,478
964,1087
59,271
632,1112
429,1184
571,963
558,615
443,686
29,859
388,547
693,1285
553,1261
532,661
1006,1207
462,501
267,513
437,598
497,778
156,277
123,1344
334,561
388,818
680,902
213,866
126,1178
415,557
214,987
68,573
645,703
151,285
276,927
836,1052
442,632
609,888
86,1046
205,882
224,713
162,927
88,375
241,1277
179,992
246,339
1094,1146
236,1087
1006,1307
98,721
1013,1063
283,649
55,941
119,761
149,277
619,1079
349,678
146,632
42,120
987,1090
217,401
303,925
331,336
558,1196
197,994
826,905
372,427
120,902
914,948
428,473
536,1163
749,961
415,832
293,755
126,370
231,720
52,629
1031,1311
887,1265
1044,1206
294,778
161,371
834,1178
175,841
852,1129
368,960
268,1006
890,898
155,245
649,743
241,512
190,838
213,334
92,873
305,987
494,1098
45,685
591,860
570,749
308,1170
399,506
35,325
227,806
424,701
913,1087
71,383
384,722
603,727
1063,1113
141,224
237,330
684,1261
821,827
254,744
199,674
298,606
208,1182
474,568
590,1028
269,1015
134,829
303,1019
374,1054
81,110
125,380
587,832
390,1075
396,849
3,1138
214,1077
1207,1232
375,601
614,680
914,1170
1106,1151
512,589
478,1125
110,850
636,1189
503,518
819,947
242,494
97,1086
207,1310
534,927
741,832
201,1171
512,845
254,1241
491,749
416,1163
631,682
156,497
99,417
873,1305
282,1338
347,1344
673,848
387,595
245,850
769,1257
523,1092
48,1108
399,1176
547,642
623,1237
878,1181
41,416
651,1054
208,1242
240,292
701,1273
556,661
386,687
422,737
80,1127
119,136
1,843
101,493
513,639
60,765
354,1215
60,530
247,1100
675,678
105,224
144,1051
553,818
155,343
554,635
910,1033
559,997
226,334
218,551
281,1336
274,490
611,1236
469,621
1047,1221
469,649
135,516
972,1024
729,744
360,859
850,1206
54,1105
440,573
269,1199
104,635
86,1223
219,1236
252,569
316,661
943,1171
912,1345
880,963
571,818
721,1093
246,1013
247,1209
914,1177
527,1079
41,105
100,852
114,400
82,107
400,857
226,1249
1276,1344
322,665
112,433
56,506
555,1201
241,495
568,1292
262,1271
951,955
173,276
53,941
214,426
281,928
358,1088
190,563
286,601
163,724
43,596
132,803
55,605
318,994
84,139
485,1021
266,410
375,433
334,835
88,252
161,911
165,700
107,178
812,1086
1100,1109
668,729
293,399
539,1025
844,1315
692,1277
181,367
839,1129
353,1133
1016,1111
706,918
537,1133
1087,1299
1009,1143
436,551
110,140
639,1000
497,818
378,512
465,626
599,716
742,1063
293,541
165,436
332,1006
429,444
456,1006
179,359
114,1190
882,1170
481,969
1054,1194
51,140
227,311
572,966
478,764
126,502
615,1195
226,336
963,1276
463,649
515,519
222,223
336,649
919,1145
178,1060
294,1279
229,687
126,680
93,103
871,1097
217,1203
838,1218
870,1017
495,576
525,1094
38,551
235,1072
497,537
221,1060
275,707
295,1012
762,1110
258,433
590,1279
943,1103
307,474
529,1106
911,972
44,600
444,1280
463,949
256,475
1165,1214
753,776
559,701
1,241
43,354
687,954
308,1112
1152,1268
556,741
156,1176
966,1330
147,1077
485,912
737,963
214,843
661,1029
293,1221
384,578
894,1009
229,305
678,707
56,174
309,370
281,330
300,475
285,688
161,559
988,1199
905,1131
677,1006
414,1252
1074,1265
320,1059
204,850
1178,1192
267,456
115,721
712,1325
684,1332
1027,1066
890,918
963,1105
82,1270
493,933
309,1023
209,973
454,1144
908,1210
491,1099
332,912
657,1086
350,958
99,656
529,637
793,1348
747,936
518,1092
694,794
134,1014
1131,1138
1102,1117
410,425
343,859
384,702
301,505
1184,1234
400,418
62,1294
400,841
134,1241
169,922
747,927
23,345
772,852
700,1232
174,1063
807,1237
910,1237
217,497
412,753
682,1046
120,1014
167,765
266,622
448,1107
295,697
398,922
682,1165
83,703
19,128
255,493
338,993
182,474
481,1179
909,1274
403,988
369,558
880,885
1041,1091
299,456
139,636
65,1178
197,539
101,757
1189,1303
48,507
52,684
1020,1056
1052,1232
510,875
97,826
887,1298
537,1095
212,854
58,615
846,1294
299,1291
218,744
308,361
50,918
782,925
205,867
61,199
113,1051
80,163
1166,1320
41,128
775,787
1075,1316
213,410
309,826
678,1132
226,322
508,829
536,1026
239,831
871,1188
357,599
444,1125
212,372
52,460
286,763
325,510
202,288
70,539
145,1155
731,1189
693,1047
339,634
300,1109
44,497
367,372
109,173
678,726
1187,1229
501,540
144,674
882,1211
537,546
214,817
549,934
421,427
446,1248
415,890
173,674
358,833
201,880
51,101
287,638
712,1067
176,258
143,1046
1046,1071
409,1033
201,750
619,1156
245,365
97,98
857,1308
489,1159
333,1291
449,729
318,336
1097,1221
98,125
35,440
281,428
693,1014
270,966
228,1143
42,346
59,262
988,989
440,555
580,712
480,1025
148,355
528,1120
245,1029
128,368
420,1141
699,726
209,315
447,898
776,1280
254,432
408,581
93,611
134,1019
738,1063
67,376
95,1286
722,754
480,511
1026,1189
143,156
54,381
406,1107
285,1047
345,416
638,674
930,1151
557,1224
111,682
537,601
301,338
556,1159
231,708
601,1190
540,596
776,1338
896,1064
313,1131
302,769
639,1030
108,308
76,436
332,475
844,1155
95,530
84,504
234,574
124,356
70,149
959,961
414,440
898,1275
1223,1349
245,504
840,1061
440,1046
427,430
37,570
177,416
187,1215
686,826
615,1164
332,1175
182,255
662,1199
853,1097
416,644
40,680
870,983
585,1159
226,956
135,1315
516,534
637,1028
130,519
130,230
290,625
584,1286
156,257
337,391
373,835
391,536
210,918
683,1202
355,916
91,523
340,591
93,1077
615,1018
298,1052
58,438
629,925
751,1111
110,743
738,1303
21,477
46,1058
905,1294
164,636
294,617
222,1030
114,181
63,1003
196,1204
308,319
641,845
152,854
86,1117
426,1279
214,1032
737,1045
508,763
219,946
429,642
510,1336
661,1279
482,758
946,1005
142,225
381,594
217,444
556,684
170,692
1139,1186
190,543
86,1175
1015,1259
1,644
238,592
614,1275
728,773
422,1087
685,735
930,1005
611,621
177,342
431,552
904,1159
1013,1276
82,1119
142,154
173,355
213,647
881,1131
155,561
317,1085
339,1025
429,1151
851,944
346,926
401,673
337,1060
721,1261
851,1310
58,693
331,576
319,764
904,1028
517,560
155,290
103,773
406,411
266,588
291,910
666,724
775,961
114,1146
205,835
174,635
382,956
325,1192
350,715
541,872
229,276
741,1267
727,1045
126,1111
217,632
601,659
608,1337
345,1033
141,1214
178,665
643,1280
115,454
385,1089
284,368
101,354
13,1206
457,710
296,663
587,1251
209,487
247,1041
721,1025
731,1194
704,1292
453,1121
145,959
712,1279
226,446
456,825
168,723
651,1178
359,1052
754,1112
503,693
223,449
295,1178
105,945
555,1284
619,1322
338,1248
998,1290
276,681
630,668
670,835
346,403
237,1085
700,1318
412,1255
340,861
559,938
237,735
400,987
636,673
53,165
35,268
1018,1065
370,994
42,403
928,948
113,598
86,118
649,724
38,328
319,918
151,252
107,1211
2,203
195,807
704,1105
406,1093
98,1221
337,987
252,345
640,1126
714,961
419,1028
85,1302
65,142
750,1098
937,1299
285,659
360,1287
405,953
102,234
163,1094
329,1111
751,1102
343,713
754,959
437,707
312,523
874,1079
308,388
298,916
159,703
136,1337
95,286
80,685
757,793
214,881
241,1108
270,510
963,1064
431,773
311,1122
49,429
859,881
661,977
590,703
958,971
588,947
653,894
42,114
552,704
143,728
724,1272
866,1104
103,1256
134,305
175,378
2,1169
495,956
1032,1292
204,504
68,1319
52,1261
323,1006
82,833
530,802
1,731
453,625
1015,1047
484,743
326,1201
583,974
367,926
937,941
179,844
570,636
332,1170
99,1152
820,1103
446,1072
559,1099
155,765
295,1122
676,925
462,1119
653,1166
256,269
217,320
553,848
337,683
152,306
480,648
312,1013
608,700
751,777
220,663
400,570
580,1290
139,225
260,1103
674,963
103,628
853,870
513,1268
209,1253
875,1310
689,922
48,765
210,997
190,758
73,1030
622,859
631,652
145,257
85,1205
307,850
546,1284
196,737
354,503
540,724
422,661
459,887
621,992
735,971
135,717
617,1252
135,576
284,1122
134,1275
223,227
326,1189
915,1348
629,1199
448,896
623,685
396,1166
700,1263
120,237
413,761
474,741
1029,1261
196,655
181,267
323,804
359,1100
267,286
501,577
60,454
360,1044
332,1163
360,594
306,316
126,1002
744,1117
159,924
678,1033
401,1273
326,1160
330,966
192,274
184,1029
269,936
1086,1103
230,377
66,758
438,889
1030,1156
212,543
421,826
350,995
464,503
444,1175
704,1028
489,995
408,1110
556,906
252,840
400,626
2,199
208,306
1229,1311
135,335
962,1107
138,561
355,693
265,1162
638,1063
285,1215
296,1106
410,573
265,744
743,884
1011,1165
999,1174
371,612
938,1205
344,733
1213,1311
241,1203
346,416
451,649
353,1024
1061,1311
126,647
817,1093
213,339
905,1106
474,885
299,1250
188,1059
46,1252
348,991
221,739
383,541
350,706
1062,1208
411,478
482,845
50,1042
555,706
203,1192
586,677
344,399
841,1050
72,580
853,1251
523,1106
697,1110
446,658
680,905
173,813
239,1025
374,434
601,1129
431,762
67,1124
946,1320
241,414
251,319
290,659
46,125
95,471
261,428
445,834
218,423
511,1041
375,475
606,936
382,619
261,707
48,838
816,962
2,914
723,899
915,1245
626,1016
155,546
414,758
819,1063
120,142
168,246
328,1097
411,586
417,627
128,971
97,573
747,869
1285,1289
502,1064
219,512
459,1045
55,214
174,1110
73,81
574,1044
678,718
303,446
302,343
97,871
529,671
519,1105
549,973
530,712
1146,1167
465,834
1079,1084
38,1159
268,1095
236,373
530,1237
92,152
112,123
880,959
91,205
388,562
116,1207
200,925
376,673
405,621
733,1213
704,900
1265,1339
884,974
256,336
103,1123
179,598
602,1105
125,1178
338,425
258,1093
127,925
102,1166
399,545
155,159
302,685
50,930
839,1257
470,687
133,549
818,1056
377,603
298,1237
275,1339
234,1120
573,944
665,972
419,693
762,1109
1035,1052
691,899
571,1228
242,1029
286,355
285,1195
397,675
418,1004
267,1275
530,904
58,403
311,623
114,328
850,1074
56,1087
275,949
621,735
613,1151
195,232
609,949
327,520
827,946
796,1089
559,841
485,906
609,695
130,227
203,1341
654,1330
155,742
91,485
252,1231
292,1109
197,431
1103,1151
307,365
635,904
29,1301
298,1086
702,1127
793,1335
209,537
229,912
220,266
401,1278
186,775
819,1189
